2020-11-08 00:00:00,4C:F1,2020-11-07 17:43:39,NORMAL,22.8,39.3,14.28,23,2,2020-11-07 17:43:44,22629,5.2,8,2,2020-11-07 17:43:44,22629
2020-11-08 00:00:05,4C:F1,2020-11-07 17:43:39,NORMAL,22.8,39.3,14.38,23,2,2020-11-07 17:43:44,22634,5.24,8,2,2020-11-07 17:43:44,22634
2020-11-08 00:00:10,4C:F1,2020-11-07 17:43:39,NORMAL,22.8,39.3,14.37,23,2,2020-11-07 17:43:44,22639,5.27,8,2,2020-11-07 17:43:44,22639
2020-11-08 00:00:15,4C:F1,2020-11-07 17:43:39,NORMAL,22.8,39.3,14.45,24,2,2020-11-07 17:43:44,22644,5.35,8,2,2020-11-07 17:43:44,22644
2020-11-08 00:00:20,4C:F1,2020-11-07 17:43:39,NORMAL,22.8,39.3,14.45,24,2,2020-11-07 17:43:44,22649,5.26,8,2,2020-11-07 17:43:44,22649
2020-11-08 00:00:25,4C:F1,2020-11-07 17:43:39,NORMAL,22.8,39.4,14.28,23,2,2020-11-07 17:43:44,22654,5.27,8,2,2020-11-07 17:43:44,22654
2020-11-08 00:00:29,4C:F1,2020-11-07 17:43:39,NORMAL,22.8,39.4,14.65,24,2,2020-11-07 17:43:44,22659,5.3,8,2,2020-11-07 17:43:44,22659
2020-11-08 00:00:35,4C:F1,2020-11-07 17:43:39,NORMAL,22.8,39.4,14.49,24,2,2020-11-07 17:43:44,22664,5.25,8,2,2020-11-07 17:43:44,22664
2020-11-08 00:00:39,4C:F1,2020-11-07 17:43:39,NORMAL,22.7,39.3,14.18,23,2,2020-11-07 17:43:44,22669,5.27,8,2,2020-11-07 17:43:44,22669
2020-11-08 00:00:45,4C:F1,2020-11-07 17:43:39,NORMAL,22.8,39.3,14.34,23,2,2020-11-07 17:43:44,22674,5.29,8,2,2020-11-07 17:43:44,22674
2020-11-08 00:00:49,4C:F1,2020-11-07 17:43:39,NORMAL,22.7,39.4,14.32,23,2,2020-11-07 17:43:44,22679,5.3,8,2,2020-11-07 17:43:44,22679
2020-11-08 00:00:54,4C:F1,2020-11-07 17:43:39,NORMAL,22.7,39.4,14.49,24,2,2020-11-07 17:43:44,22684,5.25,8,2,2020-11-07 17:43:44,22684
2020-11-08 00:01:00,4C:F1,2020-11-07 17:43:39,NORMAL,22.7,39.4,14.1,23,2,2020-11-07 17:43:44,22689,5.2,8,2,2020-11-07 17:43:44,22689
2020-11-08 00:01:04,4C:F1,2020-11-07 17:43:39,NORMAL,22.7,39.4,14.25,23,2,2020-11-07 17:43:44,22694,5.35,8,2,2020-11-07 17:43:44,22694
2020-11-08 00:01:10,4C:F1,2020-11-07 17:43:39,NORMAL,22.7,39.4,14.48,24,2,2020-11-07 17:43:44,22699,5.36,8,2,2020-11-07 17:43:44,22699
2020-11-08 00:01:14,4C:F1,2020-11-07 17:43:39,NORMAL,22.7,39.4,14.3,23,2,2020-11-07 17:43:44,22704,5.31,8,2,2020-11-07 17:43:44,22704
2020-11-08 00:01:19,4C:F1,2020-11-07 17:43:39,NORMAL,22.7,39.4,14.2,23,2,2020-11-07 17:43:44,22709,5.25,8,2,2020-11-07 17:43:44,22709
2020-11-08 00:01:24,4C:F1,2020-11-07 17:43:39,NORMAL,22.7,39.5,14.36,23,2,2020-11-07 17:43:44,22714,5.28,8,2,2020-11-07 17:43:44,22714
2020-11-08 00:01:29,4C:F1,2020-11-07 17:43:39,NORMAL,22.7,39.5,14.38,23,2,2020-11-07 17:43:44,22719,5.37,8,2,2020-11-07 17:43:44,22719
2020-11-08 00:01:34,4C:F1,2020-11-07 17:43:39,NORMAL,22.7,39.6,14.46,24,2,2020-11-07 17:43:44,22724,5.22,8,2,2020-11-07 17:43:44,22724
2020-11-08 00:01:39,4C:F1,2020-11-07 17:43:39,NORMAL,22.7,39.5,14.4,24,2,2020-11-07 17:43:44,22729,5.2,8,2,2020-11-07 17:43:44,22729
2020-11-08 00:01:44,4C:F1,2020-11-07 17:43:39,NORMAL,22.7,39.6,14.24,23,2,2020-11-07 17:43:44,22734,5.31,8,2,2020-11-07 17:43:44,22734
2020-11-08 00:01:49,4C:F1,2020-11-07 17:43:39,NORMAL,22.7,39.5,14.15,23,2,2020-11-07 17:43:44,22739,5.32,8,2,2020-11-07 17:43:44,22739
2020-11-08 00:01:54,4C:F1,2020-11-07 17:43:39,NORMAL,22.7,39.5,14.32,23,2,2020-11-07 17:43:44,22744,5.24,8,2,2020-11-07 17:43:44,22744
2020-11-08 00:01:59,4C:F1,2020-11-07 17:43:39,NORMAL,22.7,39.5,14.56,24,2,2020-11-07 17:43:44,22749,5.29,8,2,2020-11-07 17:43:44,22749
2020-11-08 00:02:04,4C:F1,2020-11-07 17:43:39,NORMAL,22.7,39.4,14.28,23,2,2020-11-07 17:43:44,22754,5.35,8,2,2020-11-07 17:43:44,22754
2020-11-08 00:02:09,4C:F1,2020-11-07 17:43:39,NORMAL,22.7,39.4,14.03,23,2,2020-11-07 17:43:44,22759,5.34,8,2,2020-11-07 17:43:44,22759
2020-11-08 00:02:14,4C:F1,2020-11-07 17:43:39,NORMAL,22.7,39.4,14.34,23,2,2020-11-07 17:43:44,22764,5.3,8,2,2020-11-07 17:43:44,22764
2020-11-08 00:02:19,4C:F1,2020-11-07 17:43:39,NORMAL,22.7,39.4,14.24,23,2,2020-11-07 17:43:44,22769,5.2,8,2,2020-11-07 17:43:44,22769
